2016-03-13 10:47:51+0300 [-] Log opened.
2016-03-13 11:59:56+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:00:06+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:00:16+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:00:26+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:00:36+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:00:46+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:00:56+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:01:06+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:01:16+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:01:27+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:01:36+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:01:47+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:01:57+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:02:07+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:02:17+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:02:27+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:02:37+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:02:47+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:02:57+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:03:07+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:03:17+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:03:27+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:03:37+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:03:47+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:03:57+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:04:07+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:04:17+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:04:27+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:04:37+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:04:47+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:04:57+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:05:07+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:05:17+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:05:27+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:05:37+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:05:47+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:05:57+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:06:07+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:06:17+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:06:27+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:06:37+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:06:47+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:06:57+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:07:07+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:07:17+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:07:27+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:07:37+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:07:47+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:07:57+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:08:07+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:08:17+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:08:27+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:08:37+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:08:47+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:08:57+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:09:07+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:09:17+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:09:27+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:09:37+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:09:47+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:09:57+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:10:07+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:10:17+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:10:27+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:10:37+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:10:47+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:10:57+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:11:07+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:11:17+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:11:27+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:11:37+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:11:47+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:11:57+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:12:07+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:12:17+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:12:27+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:12:37+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:12:47+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:12:57+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:13:07+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:13:17+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:13:27+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:13:37+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:13:47+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:13:57+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:14:07+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:14:17+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:14:27+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:14:37+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:14:47+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:14:57+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:15:07+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:15:17+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:15:27+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:15:37+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:15:47+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:15:57+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:16:07+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:16:17+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:16:27+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:16:37+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:16:47+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:16:57+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:17:07+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:17:17+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:17:27+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:17:37+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:17:47+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:17:57+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:18:07+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:18:17+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:18:27+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:18:37+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:18:47+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:18:57+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:19:07+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:19:17+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:19:27+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:19:37+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:19:47+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:19:57+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:20:07+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:20:17+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:20:27+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:20:37+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:20:47+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:20:57+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:21:07+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:21:17+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:21:27+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:21:37+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:21:47+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:21:57+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:22:07+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:22:17+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:22:27+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:22:37+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:22:47+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:22:57+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:23:07+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:23:17+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:23:27+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:23:37+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:23:47+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:23:57+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:24:07+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:24:17+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:24:27+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:24:37+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:24:47+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:24:57+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:25:07+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:25:17+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:25:27+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:25:37+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:25:47+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:25:57+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:26:07+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:26:17+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:26:27+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:26:37+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:26:47+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:26:57+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:27:07+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:27:17+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:27:27+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:27:37+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:27:47+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:27:57+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:28:07+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:28:17+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:28:27+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:28:37+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:28:47+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:28:57+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:29:07+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:29:17+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:29:27+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:29:37+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:29:47+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:29:57+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:30:07+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:30:17+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:30:27+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:30:37+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:30:47+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:30:57+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:31:07+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:31:17+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:31:27+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:31:37+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:31:47+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:31:57+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:32:07+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:32:17+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:32:27+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:32:37+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:32:47+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:32:57+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:33:07+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:33:17+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:33:27+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:33:37+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:33:47+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:33:57+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:34:07+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:34:17+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:34:27+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:34:37+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:34:47+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:34:57+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:35:07+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:35:17+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:35:27+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:35:37+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:35:47+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:35:57+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:36:07+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:36:17+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:36:27+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:36:37+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:36:47+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:36:57+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:37:07+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:37:17+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:37:27+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:37:37+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:37:47+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:37:57+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:38:07+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:38:17+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:38:27+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:38:37+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:38:47+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:38:57+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:39:07+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:39:17+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:39:27+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:39:37+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:39:48+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:39:58+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:40:07+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:40:18+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:40:27+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:40:37+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:40:47+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:40:57+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:41:08+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:41:17+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:41:28+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:41:38+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:41:48+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:41:58+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:42:08+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:42:18+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:42:28+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:42:38+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:42:48+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:42:58+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:43:08+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:43:18+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:43:28+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:43:38+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:43:48+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:43:58+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:44:08+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:44:18+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:44:28+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:44:38+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:44:48+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:44:58+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:45:08+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:45:18+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:45:28+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:45:38+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:45:48+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:45:58+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:46:08+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:46:18+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:46:28+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:46:38+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:46:48+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:46:58+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:47:08+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:47:18+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:47:28+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:47:38+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:47:48+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:47:58+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:48:08+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:48:18+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:48:28+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:48:38+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:48:48+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:48:58+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:49:08+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:49:18+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:49:28+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:49:38+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:49:48+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:49:58+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:50:08+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:50:18+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:50:28+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:50:38+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:50:48+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:50:58+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:51:08+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:51:18+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:51:28+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:51:38+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:51:48+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:51:58+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:52:08+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:52:18+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:52:28+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:52:38+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:52:48+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:52:58+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:53:08+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:53:18+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:53:28+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:53:38+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:53:48+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:53:58+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:54:08+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:54:18+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:54:28+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:54:38+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:54:48+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:54:58+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:55:08+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:55:18+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:55:28+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:55:38+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:55:48+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:55:58+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:56:08+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:56:18+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:56:28+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:56:38+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:56:48+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:56:58+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:57:08+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:57:18+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:57:28+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:57:38+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:57:48+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:57:58+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:58:08+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:58:18+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:58:28+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:58:38+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:58:48+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:58:58+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:59:08+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:59:18+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:59:28+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:59:38+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:59:48+0300 [-] Received SIGINT, shutting down.
2016-03-13 12:59:58+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:00:08+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:00:18+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:00:28+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:00:38+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:00:48+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:00:58+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:01:08+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:01:18+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:01:28+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:01:38+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:01:48+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:01:58+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:02:08+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:02:18+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:02:28+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:02:38+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:02:48+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:02:58+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:03:08+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:03:18+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:03:28+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:03:38+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:03:48+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:03:58+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:04:08+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:04:18+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:04:28+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:04:38+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:04:48+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:04:58+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:05:08+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:05:18+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:05:28+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:05:38+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:05:48+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:05:58+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:06:08+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:06:18+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:06:28+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:06:38+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:06:48+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:06:58+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:07:08+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:07:18+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:07:28+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:07:38+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:07:49+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:07:58+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:08:09+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:08:19+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:08:29+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:08:39+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:08:49+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:08:59+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:09:09+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:09:19+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:09:29+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:09:39+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:09:49+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:09:59+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:10:09+0300 [-] Received SIGINT, shutting down.
2016-03-13 13:10:19+0300 [-] Received SIGINT, shutting down.
